AccSpeciesName,TraitName,ValueKindName,StdValue,UnitName
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.37170805,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.454314721,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.504559271,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,5.464684015,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.471760797,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.420289855,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.558139535,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.727626459,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.636363636,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.412371134,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.8125,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.67345208,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.360967185,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.8443735,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,23.10405644,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,15.69902462,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,15.85695007,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,15.28813559,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.01251739,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.37938274,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.001657,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,18.53167555,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.44732045,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,13.29787234,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,19.81132075,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.05380238,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,16.74830445,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,10.84875558,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,16.40912436,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.09386282,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,18.06451613,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.70207852,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,18.45637584,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.32215743,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.01949107,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.26831733,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,13.125,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.25227326,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.48785228,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,13.57267951,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.88269795,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.61134065,mm2 mg-1
Claytonia perfoliata,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,29.15681639,mm2 mg-1
Claytonia perfoliata,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,37.40340031,mm2 mg-1
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.665262645,mm2 mg-1
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.38990333,mm2 mg-1
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.271318952,mm2 mg-1
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.822140221,mm2 mg-1
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.445866775,mm2 mg-1
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,4.363556386,mm2 mg-1
Festuca arundinacea,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.153425832,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.123358418,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.372987897,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.263125488,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.877333072,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.369409473,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,96.84750733,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.84850465,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,71.82765152,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.101123596,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.62871777,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,4.960372724,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.700727577,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.606553977,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.902111417,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.818916996,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.275209009,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.934407966,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.140479186,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.636926438,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.187975647,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.043898887,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.485035439,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.524283439,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.614732814,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,5.070592287,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,5.921761897,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,13.56681894,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.707509542,mm2 mg-1
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,10.05691329,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.31964484,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.725947522,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.39486498,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,15.88868941,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.565737052,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.66758494,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,5.896414343,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,5.282755411,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.959102902,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.68036999,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.14369501,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.791083463,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.068130883,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.099062918,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.964380649,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,10.24390244,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.145240432,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.403314917,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.736943907,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.875,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.770255272,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,10.12805588,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.890130354,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.40065147,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,6.594399277,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.62975779,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,8.440243079,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.724867725,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.404218683,mm2 mg-1
Viola adunca,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.24905365,mm2 mg-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.76946,mm2 mg-1
Vulpia myuros,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.63655819,mm2 mg-1
Bromus hordeaceus,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.399463807,g g-1
Bromus hordeaceus,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,23.53691275,mm2 mg-1
Bromus hordeaceus,Leaf nitrogen (N) content per leaf dry mass,Single,6,mg/g
Bromus hordeaceus,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.399463807,g g-1
Clarkia purpurea,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.186100386,g g-1
